gene,Fish_kME
isogroup27954,0
isogroup27955,0
isogroup27956,0
isogroup27957,0
isogroup27958,0
isogroup27959,0
isogroup27960,0
isogroup27961,0
isogroup27962,0
isogroup27964,0
isogroup27965,0
isogroup27966,0
isogroup27967,0
isogroup27968,0
isogroup27969,0
isogroup27970,0
isogroup27973,0
isogroup27974,0
isogroup27975,0
isogroup27976,0
isogroup27978,0
isogroup27979,0
isogroup27980,0
isogroup27982,0
isogroup27983,0
isogroup27984,0
isogroup27985,0
isogroup27986,0
isogroup27987,0
isogroup27988,0
isogroup2799,0
isogroup27991,0
isogroup27992,0
isogroup27993,0
isogroup27994,0
isogroup27995,0
isogroup27997,0
isogroup27998,0
isogroup27999,0
isogroup280,0
isogroup28000,0
isogroup28001,0
isogroup28002,0
isogroup28003,0
isogroup28004,0
isogroup28006,0
isogroup28007,0
isogroup28009,0
isogroup28011,0
isogroup28012,0
isogroup28013,0
isogroup28014,0
isogroup28015,0
isogroup28016,0
isogroup28017,0
isogroup28018,0
isogroup28019,0
isogroup28020,0
isogroup28021,0
isogroup28022,0
isogroup28023,0
isogroup28025,0
isogroup28026,0
isogroup28027,0
isogroup28028,0
isogroup28029,0
isogroup28030,0
isogroup28031,0
isogroup28033,0
isogroup28035,0
isogroup28036,0
isogroup28037,0
isogroup28038,0
isogroup28039,0
isogroup2804,0
isogroup28040,0
isogroup28042,0
isogroup28043,0
isogroup28044,0
isogroup28045,0
isogroup28047,0
isogroup28049,0
isogroup28050,0
isogroup28051,0
isogroup28052,0
isogroup28054,0
isogroup28055,0
isogroup28056,0
isogroup28057,0
isogroup28058,0
isogroup28059,0
isogroup28060,0.475507535792644
isogroup28061,0
isogroup28062,0
isogroup28063,0
isogroup28064,0
isogroup28065,0
isogroup28066,0
isogroup28067,0
isogroup28068,0
isogroup28069,0
isogroup2807,0
isogroup28070,0
isogroup28072,0
isogroup28073,0
isogroup28074,0
isogroup28075,0
isogroup28076,0
isogroup28077,0
isogroup28079,0
isogroup28080,0
isogroup28082,0
isogroup28083,0
isogroup28084,0
isogroup28085,0
isogroup28086,0
isogroup28087,0
isogroup28088,0
isogroup28089,0
isogroup28090,0
isogroup28092,0
isogroup28093,0
isogroup28094,0
isogroup28095,0
isogroup28096,0
isogroup28097,0
isogroup28098,0
isogroup28099,0
isogroup28101,0
isogroup28103,0
isogroup28104,0
isogroup28105,0
isogroup28106,0
isogroup28107,0
isogroup28110,0
isogroup28111,0
isogroup28112,0
isogroup28113,0
isogroup28114,0
isogroup28115,0
isogroup28116,0
isogroup28117,0
isogroup28118,0
isogroup28119,0
isogroup28120,0
isogroup28121,0
isogroup28122,0
isogroup28123,0
isogroup28124,0
isogroup28125,0
isogroup28126,0
isogroup28127,0
isogroup28128,0
isogroup28129,0
isogroup2813,0
isogroup28130,0
isogroup28131,0
isogroup28132,0
isogroup28133,0
isogroup28134,0
isogroup28135,0
isogroup28136,0
isogroup28137,0
isogroup28138,0
isogroup28139,0
isogroup28140,0
isogroup28141,0
isogroup28142,0
isogroup28143,0
isogroup28144,0
isogroup28145,0
isogroup28146,0
isogroup28147,0
isogroup28148,0
isogroup2815,0
isogroup28150,0
isogroup28151,0
isogroup28152,0
isogroup28153,0
isogroup28154,0
isogroup28155,0
isogroup28156,0
isogroup28157,0
isogroup28158,0
isogroup28159,0
isogroup28160,0
isogroup28161,0
isogroup28164,0
isogroup28166,0
isogroup28168,0
isogroup28169,0
isogroup2817,0
isogroup28170,0
isogroup28171,0
isogroup28172,0
isogroup28173,0
isogroup28174,0
isogroup28176,0
isogroup28177,0
isogroup28179,0
isogroup28180,0
isogroup28181,0
isogroup28182,0
isogroup28184,0
isogroup28185,0
isogroup28187,0
isogroup28188,0
isogroup28189,0
isogroup28190,0
isogroup28191,0
isogroup28192,0
isogroup28193,0
isogroup28194,0
isogroup28195,0
isogroup28196,0
isogroup28197,0
isogroup28199,0
isogroup282,0
isogroup28200,0
isogroup28201,0
isogroup28202,0
isogroup28203,0
isogroup28207,0
isogroup28208,0
isogroup28209,0
isogroup28210,0
isogroup28211,0
isogroup28213,0
isogroup28215,0
isogroup28216,0
isogroup28217,0
isogroup28218,0
isogroup28219,0
isogroup28220,0
isogroup28221,0
isogroup28223,0
isogroup28224,0
isogroup28228,0
isogroup28229,0
isogroup2823,0
isogroup28230,0
isogroup28231,0
isogroup28232,0
isogroup28233,0
isogroup28234,0
isogroup28236,0
isogroup28237,0
isogroup28238,0
isogroup28239,0
isogroup28240,0
isogroup28243,0
isogroup28244,0
isogroup28245,0
isogroup28246,0
isogroup28247,0
isogroup28248,0
isogroup28251,0
isogroup28252,0
isogroup28253,0
isogroup28254,0
isogroup28255,0
isogroup28256,0
isogroup28257,0
isogroup28258,0
isogroup28259,0
isogroup28261,0
isogroup28262,0
isogroup28263,0
isogroup28264,0
isogroup28265,0
isogroup28266,0
isogroup28267,0
isogroup28268,0
isogroup28269,0
isogroup28271,0
isogroup28272,0
isogroup28273,0
isogroup28274,0
isogroup28275,0
isogroup28276,0
isogroup28277,0
isogroup28278,0
isogroup28279,0
isogroup28280,0
isogroup28281,0
isogroup28282,0
isogroup28283,0
isogroup28284,0
isogroup28285,0
isogroup28286,0
isogroup28287,0
isogroup28288,0
isogroup28291,0
isogroup28292,0
isogroup28293,0
isogroup28294,0
isogroup28296,0
isogroup28297,0
isogroup28298,0
isogroup28299,0
isogroup28300,0
isogroup28302,0
isogroup28303,0
isogroup28304,0
isogroup28306,0
isogroup28308,0
isogroup28309,0
isogroup2831,0
isogroup28310,0
isogroup28311,0
isogroup28312,0
isogroup28313,0
isogroup28314,0
isogroup28315,0
isogroup28317,0
isogroup28318,0
isogroup28319,0
isogroup28320,0
isogroup28321,0
isogroup28322,0
isogroup28323,0
isogroup28324,0
isogroup28325,0
isogroup28326,0
isogroup28327,0
isogroup28328,0
isogroup28329,0
isogroup28330,0
isogroup28331,0
isogroup28333,0
isogroup28335,0
isogroup28336,0
isogroup28338,0
isogroup28339,0
isogroup28340,0
isogroup28341,0
isogroup28343,0
isogroup28344,0
isogroup28345,0
isogroup28346,0
isogroup28348,0
isogroup2835,0
isogroup28350,0
isogroup28352,0
isogroup28353,0
isogroup28354,0
isogroup28355,0
isogroup28356,0
isogroup28358,0
isogroup28359,0
isogroup28360,0
isogroup28361,0
isogroup28364,0
isogroup28365,0
isogroup28367,0
isogroup28368,0
isogroup28369,0
isogroup2837,0
isogroup28371,0
isogroup28374,0
isogroup28375,0
isogroup28376,0
isogroup28378,0
isogroup28379,0
isogroup28380,0
isogroup28382,0
isogroup28384,0
isogroup28385,0
isogroup28387,0
isogroup28388,0
isogroup28389,0
isogroup28390,0
isogroup28391,0
isogroup28392,0
isogroup28393,0
isogroup28394,0
isogroup28396,0
isogroup28397,0
isogroup28398,0
isogroup28399,0
isogroup284,0
isogroup28400,0
isogroup28402,0
isogroup28404,0
isogroup28405,0
isogroup28406,0
isogroup28407,0
isogroup28408,0
isogroup28409,0
isogroup28410,0
isogroup28411,0
isogroup28412,0
isogroup28413,0
isogroup28415,0
isogroup28416,0
isogroup28417,0
isogroup28418,0
isogroup28419,0
isogroup28420,0
isogroup28421,0
isogroup28422,0
isogroup28424,0
isogroup28426,0
isogroup28427,0
isogroup28428,0
isogroup28429,0
isogroup28430,0
isogroup28431,0
isogroup28432,0
isogroup28433,0
isogroup28434,0
isogroup28437,0
isogroup28438,0
isogroup28439,0
isogroup28441,0
isogroup28442,0
isogroup28443,0
isogroup28446,0
isogroup28447,0
isogroup28449,0
isogroup28450,0
isogroup28451,0
isogroup28453,0
isogroup28455,0
isogroup28456,0
isogroup28459,0.490400975730554
isogroup28460,0
isogroup28462,0
isogroup28463,0
isogroup28464,0
isogroup28465,0
isogroup28466,0
isogroup28468,0
isogroup28469,0
isogroup28470,0
isogroup28471,0
isogroup28473,0
isogroup28474,0
isogroup28475,0
isogroup28476,0
isogroup28477,0
isogroup28479,0
isogroup28480,0
isogroup28481,0
isogroup28482,0
isogroup28483,0
isogroup28484,0
isogroup28485,0
isogroup28486,0
isogroup28487,0
isogroup28488,0
isogroup28489,0
isogroup28491,0
isogroup28493,0
isogroup28494,0
isogroup28496,0
isogroup28497,0
isogroup28498,0
isogroup28499,0
isogroup2850,0
isogroup28500,0
isogroup28501,0
isogroup28503,0
isogroup28504,0
isogroup28505,0
isogroup28506,0
isogroup28507,0
isogroup28508,0
isogroup28509,0
isogroup2851,0
isogroup28510,0
isogroup28511,0
isogroup28512,0
isogroup28513,0
isogroup28514,0
isogroup28515,0
isogroup28516,0
isogroup28517,0
isogroup28519,0
isogroup28520,0
isogroup28521,0
isogroup28522,0
isogroup28523,0
isogroup28524,0
isogroup28525,0
isogroup28526,0
isogroup28527,0
isogroup28528,0
isogroup28529,0
isogroup28530,0
isogroup28531,0
isogroup28532,0
isogroup28533,0
isogroup28535,0
isogroup28536,0
isogroup28537,0
isogroup28539,0
isogroup28540,0
isogroup28541,0
isogroup28542,0
isogroup28543,0
isogroup28544,0
isogroup28545,0
isogroup28548,0
isogroup28549,0
isogroup28550,0
isogroup28551,0
isogroup28553,0
isogroup28555,0
isogroup28560,0
isogroup28561,0
isogroup28562,0
isogroup28563,0
isogroup28564,0
isogroup28565,0
isogroup28566,0
isogroup28567,0
isogroup28568,0
isogroup28569,0
isogroup28570,0
isogroup28571,0
isogroup28572,0
isogroup28573,0
isogroup28574,0
isogroup28576,0
isogroup28577,0
isogroup28578,0
isogroup28580,0
isogroup28581,0
isogroup28583,0
isogroup28584,0
isogroup28585,0
isogroup28586,0
isogroup28587,0
isogroup28588,0
isogroup28590,0
isogroup28591,0
isogroup28592,0
isogroup28593,0
isogroup28594,0
isogroup28595,0
isogroup28596,0
isogroup28597,0
isogroup28598,0
isogroup28599,0
isogroup286,0
isogroup28600,0
isogroup28601,0
isogroup28602,0
isogroup28603,0
isogroup28604,0
isogroup28605,0
isogroup28607,0
isogroup28608,0
isogroup28609,0
isogroup2861,0
isogroup28611,0
isogroup28612,0
isogroup28613,0
isogroup28614,0
isogroup28616,0
isogroup28617,0
isogroup28619,0
isogroup28621,0
isogroup28622,0
isogroup28623,0
isogroup28624,0
isogroup28625,0
isogroup28627,0
isogroup28628,0
isogroup28629,0
isogroup28630,0
isogroup28631,0
isogroup28632,0
isogroup28633,0
isogroup28635,0
isogroup28637,0
isogroup28638,0
isogroup28639,0
isogroup2864,0
isogroup28640,0
isogroup28641,0
isogroup28642,0
isogroup28643,0
isogroup28644,0
isogroup28645,0.39091275284792
isogroup28646,0
isogroup28647,0
isogroup28648,0
isogroup28649,0
isogroup28650,0
isogroup28651,0
isogroup28652,0
isogroup28653,0
isogroup28654,0
isogroup28655,0
isogroup28656,0
isogroup28657,0
isogroup28658,0
isogroup28659,0
isogroup28660,0
isogroup28661,0
isogroup28662,0
isogroup28664,0
isogroup28666,0
isogroup28667,0
isogroup28668,0
isogroup28670,0
isogroup28672,0
isogroup28673,0
isogroup28674,0
isogroup28677,0
isogroup28679,0
isogroup28680,0
isogroup28681,0
isogroup28682,0
isogroup28683,0
isogroup28684,0
isogroup28685,0
isogroup28686,0
isogroup28687,0
isogroup28690,0
isogroup28691,0
isogroup28692,0
isogroup28693,0
isogroup28696,0
isogroup28697,0
isogroup287,0
isogroup28700,0
isogroup28701,0
isogroup28702,0
isogroup28703,0
isogroup28704,0
isogroup28705,0
isogroup28707,0
isogroup28708,0
isogroup28709,0
isogroup2871,0
isogroup28710,0
isogroup28711,0
isogroup28712,0
isogroup28713,0
isogroup28714,0
isogroup28715,0
isogroup28716,0
isogroup28717,0
isogroup28718,0
isogroup28719,0
isogroup28720,0
isogroup28721,0
isogroup28723,0
isogroup28724,0
isogroup28725,0
isogroup28726,0
isogroup28727,0
isogroup28728,0
isogroup28729,0
isogroup2873,0
isogroup28730,0
isogroup28731,0
isogroup28732,0
isogroup28733,0
isogroup28734,0
isogroup28736,0
isogroup28737,0
isogroup28738,0
isogroup28739,0
isogroup28741,0
isogroup28742,0
isogroup28743,0
isogroup28744,0
isogroup28745,0
isogroup28746,0
isogroup28747,0
isogroup28748,0
isogroup28750,0
isogroup28751,0
isogroup28752,0
isogroup28755,0
isogroup28756,0
isogroup28757,0
isogroup28758,0
isogroup28759,0
isogroup28760,0
isogroup28761,0
isogroup28762,0
isogroup28763,0
isogroup28764,0
isogroup28765,0
isogroup28766,0
isogroup28767,0
isogroup28768,0
isogroup28770,0
isogroup28771,0
isogroup28772,0
isogroup28773,0
isogroup28774,0
isogroup28775,0
isogroup28776,0
isogroup28777,0
isogroup28778,0
isogroup28779,0
isogroup28781,0
isogroup28782,0
isogroup28783,0
isogroup28784,0
isogroup28785,0
isogroup28786,0
isogroup28787,0
isogroup28788,0
isogroup28789,0
isogroup28790,0
isogroup28792,0
isogroup28793,0
isogroup28795,0
isogroup28796,0
isogroup28797,0
isogroup28798,0
isogroup28799,0
isogroup28800,0
isogroup28801,0
isogroup28802,0
isogroup28803,0
isogroup28805,0
isogroup28806,0
isogroup28807,0
isogroup28808,0
isogroup28809,0
isogroup28810,0
isogroup28811,0
isogroup28813,0
isogroup28815,0
isogroup28816,0
isogroup28817,0
isogroup28818,0
isogroup28819,0
isogroup28820,0
isogroup28821,0
isogroup28824,0
isogroup28825,0
isogroup28826,0
isogroup28828,0
isogroup28829,0
isogroup28830,0
isogroup28831,0
isogroup28833,0
isogroup28834,0
isogroup28835,0
isogroup28836,0
isogroup28837,0
isogroup28840,0
isogroup28841,0
isogroup28842,0
isogroup28843,0
isogroup28844,0
isogroup28845,0
isogroup28846,0
isogroup28847,0
isogroup28848,0
isogroup28849,0
isogroup28850,0
isogroup28851,0
isogroup28852,0
isogroup28854,0
isogroup28855,0
isogroup28857,0
isogroup28858,0
isogroup28859,0
isogroup2886,0
isogroup28860,0
isogroup28861,0
isogroup28864,0
isogroup28865,0
isogroup28866,0
isogroup28867,0
isogroup28868,0
isogroup28869,0
isogroup28870,0
isogroup28871,0
isogroup28872,0
isogroup28873,0.600708585191736
isogroup28874,0
isogroup28875,0
isogroup28876,0
isogroup28878,0
isogroup28879,0
isogroup28881,0
isogroup28882,0
isogroup28883,0
isogroup28884,0
isogroup28885,0
isogroup28886,0
isogroup28887,0
isogroup28888,0
isogroup28889,0
isogroup28890,0
isogroup28891,0
isogroup28892,0
isogroup28893,0
isogroup28894,0
isogroup28896,0
isogroup28897,0
isogroup28898,0
isogroup28899,0
isogroup289,0
isogroup2890,0
isogroup28900,0
isogroup28901,0
isogroup28904,0
isogroup28905,0
isogroup28906,0
isogroup28907,0
isogroup28908,0
isogroup28909,0
isogroup28910,0
isogroup28911,0
isogroup28912,0
isogroup28913,0
isogroup28915,0
isogroup28917,0
isogroup28918,0
isogroup28920,0
isogroup28921,0
isogroup28922,0
isogroup28923,0
isogroup28924,0
isogroup28925,0
isogroup28926,0
isogroup28927,0
isogroup28928,0
isogroup28929,0
isogroup2893,0
isogroup28931,0
isogroup28932,0
isogroup28933,0
isogroup28934,0
isogroup28935,0
isogroup28937,0
isogroup28938,0
isogroup28939,0
isogroup2894,0
isogroup28940,0
isogroup28941,0
isogroup28942,0
isogroup28943,0
isogroup28944,0
isogroup28945,0
isogroup28946,0
isogroup28947,0
isogroup28950,0
isogroup28951,0
isogroup28952,0
isogroup28954,0
isogroup28955,0
isogroup28956,0
isogroup28957,0
isogroup28960,0
isogroup28961,0
isogroup28962,0
isogroup28963,0
isogroup28964,0
isogroup28965,0
isogroup28966,0
isogroup28967,0
isogroup28969,0
isogroup28970,0
isogroup28971,0
isogroup28972,0
isogroup28973,0
isogroup28974,0
isogroup28975,0
isogroup28977,0
isogroup28978,0
isogroup28980,0
isogroup28981,0
isogroup28982,0
isogroup28984,0
isogroup28985,0
isogroup28986,0
isogroup28987,0
isogroup28988,0
isogroup28989,0
isogroup28990,0
isogroup28993,0
isogroup28994,0
isogroup28995,0
isogroup28996,0
isogroup28997,0
isogroup28998,0
isogroup28999,0
isogroup29000,0
isogroup29001,0
isogroup29002,0
isogroup29004,0
isogroup29006,0
isogroup29007,0
isogroup29008,0
isogroup29010,0
isogroup29011,0
isogroup29012,0
isogroup29014,0
isogroup29015,0
isogroup29016,0
isogroup29017,0
isogroup29018,0
isogroup29019,0
isogroup29020,0
isogroup29022,0
isogroup29023,0
isogroup29024,0
isogroup29025,0
isogroup29026,0
isogroup29027,0
isogroup29028,0
isogroup29031,0
isogroup29032,0
isogroup29033,0
isogroup29034,0
isogroup29035,0
isogroup29038,0
isogroup29041,0
isogroup29042,0
isogroup29043,0
isogroup29045,0
isogroup29046,0
isogroup29047,0
isogroup29048,0
isogroup29049,0
isogroup29051,0
isogroup29052,0
isogroup29054,0
isogroup29055,0
isogroup29056,0
isogroup29057,0
isogroup29058,0
isogroup29059,0
isogroup29060,0
isogroup29061,0
isogroup29062,0
isogroup29063,0
isogroup29064,0
isogroup29065,0
isogroup29066,0
isogroup29067,0
isogroup29068,0
isogroup29069,0
isogroup29070,0
isogroup29072,0
isogroup29074,0
isogroup29076,0
isogroup29077,0
isogroup29078,0
isogroup29079,0
isogroup2908,0
isogroup29080,0
isogroup29081,0
isogroup29082,0
isogroup29083,0
isogroup29084,0
isogroup29085,0
isogroup29086,0
isogroup2909,0
isogroup29091,0
isogroup29093,0
isogroup29094,0
isogroup29095,0
isogroup29096,0
isogroup29097,0
isogroup29098,0
isogroup29099,0
isogroup29100,0
isogroup29101,0
isogroup29102,0
isogroup29103,0
isogroup29104,0
isogroup29106,0
isogroup29107,0
isogroup29109,0
isogroup29110,0
isogroup29111,0
isogroup29112,0
isogroup29113,0
isogroup29114,0
isogroup29115,0
isogroup29116,0
isogroup29117,0
isogroup29118,0
isogroup29119,0
isogroup29120,0
isogroup29121,0
isogroup29122,0
isogroup29124,0
isogroup29125,0
isogroup29126,0
isogroup29127,0
isogroup29128,0
isogroup29129,0
isogroup29130,0
isogroup29131,0
isogroup29132,0
isogroup29133,0
isogroup29134,0
isogroup29136,0
isogroup29137,0
isogroup29138,0
isogroup29139,0
isogroup29140,0
isogroup29141,0
isogroup29142,0
isogroup29143,0
isogroup29144,0
isogroup29145,0
isogroup29146,0
isogroup29148,0
isogroup29149,0
isogroup29150,0
isogroup29151,0
isogroup29153,0
isogroup29154,0
isogroup29158,0
isogroup29159,0
isogroup29160,0
isogroup29161,0
isogroup29162,0
isogroup29163,0
isogroup29164,0
isogroup29166,0
isogroup29167,0
isogroup29168,0
isogroup29169,0
isogroup2917,0
isogroup29170,0
isogroup29171,0
isogroup29172,0
isogroup29173,0
isogroup29174,0
isogroup29175,0
isogroup29176,0
isogroup29177,0
isogroup29178,0
isogroup29179,0
isogroup29180,0
isogroup29181,0
isogroup29182,0
isogroup29184,0
isogroup29185,0
isogroup29187,0
isogroup29188,0
isogroup29189,0
isogroup29190,0
isogroup29192,0
isogroup29193,0
isogroup29194,0
isogroup29195,0
isogroup29196,0
isogroup29197,0
isogroup292,0
isogroup29200,0
isogroup29201,0
isogroup29202,0
isogroup29203,0
isogroup29204,0
isogroup29205,0
isogroup29206,0
isogroup29207,0
isogroup29208,0
isogroup29209,0
isogroup29210,0
isogroup29211,0
isogroup29213,0
isogroup29214,0
isogroup29215,0
isogroup29216,0
isogroup29217,0
isogroup29218,0
isogroup2922,0
isogroup29220,0
isogroup29221,0
isogroup29222,0
isogroup29223,0
isogroup29224,0
isogroup29225,0
isogroup29226,0
isogroup29228,0
isogroup29230,0
isogroup29231,0
isogroup29233,0
isogroup29234,0
isogroup29235,0
isogroup29236,0
isogroup29237,0
isogroup29238,0
isogroup29240,0
isogroup29241,0
isogroup29243,0
isogroup29244,0
isogroup29245,0
isogroup29246,0
isogroup29247,0
isogroup29248,0
isogroup29249,0
isogroup29250,0
isogroup29251,0
isogroup29252,0
isogroup29253,0
isogroup29254,0
isogroup29255,0.221612665908123
isogroup29256,0
isogroup29258,0
isogroup29259,0
isogroup29260,0
isogroup29261,0
isogroup29263,0
isogroup29264,0
isogroup29267,0
isogroup29268,0
isogroup29269,0
isogroup29270,0
isogroup29271,0
isogroup29273,0
isogroup29274,0
isogroup29275,0
isogroup29277,0
isogroup29278,0
isogroup29279,0
isogroup29281,0
isogroup29283,0
isogroup29284,0
isogroup29285,0
isogroup29287,0
isogroup29288,0
isogroup29289,0
isogroup2929,0
isogroup29290,0
isogroup29291,0
isogroup29292,0
isogroup29293,0
isogroup29294,0
isogroup29295,0
isogroup29296,0
isogroup29297,0
isogroup29298,0
isogroup29299,0
isogroup29300,0
isogroup29303,0
isogroup29305,0
isogroup29307,0
isogroup29308,0
isogroup29309,0
isogroup29310,0
isogroup29311,0
isogroup29312,0
isogroup29313,0
isogroup29314,0
isogroup29316,0
isogroup29317,0
isogroup29318,0
isogroup2932,0
isogroup29321,0
isogroup29324,0
isogroup29325,0
isogroup29327,0
isogroup29328,0
isogroup29329,0
isogroup29330,0
isogroup29331,0
isogroup29332,0
isogroup29333,0
isogroup29334,0
isogroup29335,0
isogroup29336,0
isogroup29338,0
isogroup29339,0
isogroup29340,0
isogroup29341,0
isogroup29342,0
isogroup29343,0
isogroup29346,0
isogroup29347,0
isogroup29348,0
isogroup29351,0
isogroup29352,0
isogroup29353,0
isogroup29354,0
isogroup29355,0
isogroup29357,0
isogroup29358,0
isogroup29359,0
isogroup2936,0
isogroup29360,0
isogroup29361,0
isogroup29362,0
isogroup29363,0
isogroup29365,0
isogroup29366,0
isogroup29367,0
isogroup29368,0
isogroup29369,0
isogroup2937,0
isogroup29371,0
isogroup29372,0
isogroup29374,0
isogroup29375,0
isogroup29376,0
isogroup29377,0
isogroup29378,0
isogroup29379,0
isogroup29380,0
isogroup29381,0
isogroup29382,0
isogroup29383,0
isogroup29384,0
isogroup29385,0
isogroup29386,0
isogroup29387,0
isogroup29388,0
isogroup29389,0
isogroup29390,0
isogroup29391,0
isogroup29392,0
isogroup29393,0
isogroup29395,0
isogroup29396,0
isogroup29397,0
isogroup29400,0
isogroup29401,0
isogroup29402,0
isogroup29403,0
isogroup29404,0
isogroup29405,0
isogroup29406,0
isogroup29407,0
isogroup29408,0
isogroup29409,0
isogroup29410,0
isogroup29411,0
isogroup29412,0
isogroup29413,0
isogroup29414,0
isogroup29415,0
isogroup29416,0
isogroup29417,0
isogroup29418,0
isogroup29419,0
isogroup29421,0
isogroup29422,0
isogroup29423,0
isogroup29424,0
isogroup29425,0
isogroup29426,0
isogroup29427,0
isogroup29428,0
isogroup29429,0
isogroup2943,0
isogroup29430,0
isogroup29431,0
isogroup29432,0
